latitude,longitude,ignition_date,area_ha,state,shape_area
-36.97248413,147.08981094075546,2006-12-01T00:00:00.000Z,200,VIC (Victoria),0.000202221
-31.97025846,134.5654878033271,2002-12-31T00:00:00.000Z,668,SA (South Australia),0.000637782
-35.0061129,150.83428108261919,1899-11-30T00:00:00.000Z,41,NSW (New South Wales),4.0285312934e-05
-36.19879704,148.39479806504517,1899-11-30T00:00:00.000Z,33,NSW (New South Wales),3.2954125345e-05
-26.492909,120.30098786388234,2005-12-13T00:00:00.000Z,27,WA (Western Australia),2.4337482046e-05
-35.92630708,137.48970538119866,2021-12-18T00:00:00.000Z,40,SA (South Australia),4.0299687043e-05
-35.70297488,149.3646045106561,2001-12-05T00:00:00.000Z,28,NSW (New South Wales),2.8045646104e-05
-33.01857121,141.36469190115534,1899-11-30T00:00:00.000Z,53798,NSW (New South Wales),0.053419732
-33.09442884,149.13024820889092,2006-05-13T00:00:00.000Z,12,NSW (New South Wales),1.150137723e-05
-33.24365138,151.0706799626195,2002-11-24T00:00:00.000Z,24829,NSW (New South Wales),0.024021728
-30.31740923,120.82408276830577,2019-11-21T00:00:00.000Z,33,WA (Western Australia),3.0691102438e-05
-28.62011191,152.52332482112524,2019-08-07T00:00:00.000Z,104,NSW (New South Wales),9.5578656783e-05
-32.70599211,151.85841935989288,1980-08-15T00:00:00.000Z,29,NSW (New South Wales),2.7790354125e-05
-36.7585049,149.84342336481566,1899-11-30T00:00:00.000Z,38,NSW (New South Wales),3.8042198412e-05
-31.93204018,117.75438578183295,2018-12-28T00:00:00.000Z,26,WA (Western Australia),2.4376162173e-05
-27.89467077,151.01197586120597,1949-12-01T00:00:00.000Z,601,QLD (Queensland),0.000551153
-33.17986587,151.62621908779985,2002-10-23T00:00:00.000Z,43,NSW (New South Wales),4.1635518755e-05
-35.10660312,150.43501993504677,1899-11-30T00:00:00.000Z,32,NSW (New South Wales),3.117865208e-05
-28.41224984,152.73002587526042,2018-08-18T00:00:00.000Z,61,NSW (New South Wales),5.6128697906e-05
-26.30897808,151.9621826521743,2005-04-25T00:00:00.000Z,139,QLD (Queensland),0.000125376
-38.05378061,141.62334130544417,1967-01-01T00:00:00.000Z,572,VIC (Victoria),0.000587238
-42.13982605,145.32686029009534,1989-01-02T00:00:00.000Z,119,TAS (Tasmania),0.000129552
-35.92100783,150.15023642993822,1899-11-30T00:00:00.000Z,67,NSW (New South Wales),6.6979599978e-05
-30.75717083,151.99441247160175,2009-12-09T00:00:00.000Z,193,NSW (New South Wales),0.000184753
-28.40586004,153.4725625326461,1899-11-30T00:00:00.000Z,10,NSW (New South Wales),9.119321021e-06
-37.4142328,147.09156888395353,1992-01-01T00:00:00.000Z,13,VIC (Victoria),1.2802323909e-05
-31.31286846,115.6453826960174,2014-08-17T00:00:00.000Z,169,WA (Western Australia),0.000160525
-35.61448525,142.05460376766425,2014-01-14T00:00:00.000Z,3880,VIC (Victoria),0.003950092
-31.87453869,133.88133242246266,2001-11-21T00:00:00.000Z,39,SA (South Australia),3.740675038e-05
-37.47757671,146.18382390476847,1994-01-01T00:00:00.000Z,26,VIC (Victoria),2.5991646453e-05
-37.93151395,146.40923962801193,2017-11-12T00:00:00.000Z,10,VIC (Victoria),1.0024277344e-05
-12.52573912,142.84844883324467,2006-11-17T00:00:00.000Z,100354,QLD (Queensland),0.083827998
-29.98782414,152.70360726858283,1899-11-30T00:00:00.000Z,213,NSW (New South Wales),0.000199552
-15.59013259,128.78470756384266,2020-11-22T00:00:00.000Z,146,WA (Western Australia),0.00012287
-23.83192827,149.1295657819716,2002-10-18T00:00:00.000Z,52321,QLD (Queensland),0.04636973
-17.93143282,146.0952761413999,2016-11-15T00:00:00.000Z,23,QLD (Queensland),1.9762574311e-05
-19.51176712,144.25352309703143,2017-12-11T00:00:00.000Z,382,QLD (Queensland),0.000328471
-21.65370011,116.95839999984693,2010-05-01T00:00:00.000Z,30,WA (Western Australia),2.6163678058e-05
-26.86591233,129.04348283846753,1980-12-31T00:00:00.000Z,459,SA (South Australia),0.000416563
-26.34576272,120.78851502830295,1899-11-30T00:00:00.000Z,15,WA (Western Australia),1.3258927538e-05
-38.07208845,141.88136228357453,2019-12-21T00:00:00.000Z,6289,VIC (Victoria),0.006500027
-31.26844674,152.27958046462487,2009-08-31T00:00:00.000Z,242,NSW (New South Wales),0.000229154
-32.74788797,138.1541481262216,2005-12-03T00:00:00.000Z,21,SA (South Australia),2.0078770376e-05
-31.75898971,152.45329901476333,1899-11-30T00:00:00.000Z,175,NSW (New South Wales),0.000166581
-35.24636884,149.1134744641785,1987-01-18T00:00:00.000Z,14,ACT (Australian Capital Territory),1.4282579286e-05
-18.98179845,146.10196602216058,2020-08-20T00:00:00.000Z,562,QLD (Queensland),0.000482085
-34.87340865,150.19475309683787,1899-11-30T00:00:00.000Z,231,NSW (New South Wales),0.000228169
-31.97987227,116.2168810340751,2005-01-15T00:00:00.000Z,333,WA (Western Australia),0.000317742
-37.44544502,144.4133788092631,2009-11-10T00:00:00.000Z,14,VIC (Victoria),1.4484143776e-05
-29.52801778,152.93396686598945,1899-11-30T00:00:00.000Z,50,NSW (New South Wales),4.6710754305e-05
-33.44830792,149.85961569156282,2006-09-24T00:00:00.000Z,15,NSW (New South Wales),1.4708305571e-05
-25.31460324,152.427738,2019-10-15T00:00:00.000Z,673,QLD (Queensland),0.0006036
-37.81165686,148.1700187586349,1966-01-01T00:00:00.000Z,1936,VIC (Victoria),0.001981065
-42.48762564,147.53499017523376,1994-12-04T00:00:00.000Z,61,TAS (Tasmania),6.7170757575e-05
-25.28393006,149.23792837371167,2019-02-18T00:00:00.000Z,7968,QLD (Queensland),0.007140573
-38.12987196,141.83785118461077,1968-01-01T00:00:00.000Z,1252,VIC (Victoria),0.001286502
-37.28740523,149.38441494464104,2003-01-01T00:00:00.000Z,73,VIC (Victoria),7.3858067026e-05
-31.65670775,151.90343172828113,2012-09-30T00:00:00.000Z,931,NSW (New South Wales),0.000885333
-26.884529,153.09441893396874,2007-04-05T00:00:00.000Z,283,QLD (Queensland),0.000257319
-31.13785135,151.9729319035043,1899-11-30T00:00:00.000Z,146,NSW (New South Wales),0.000137895
-37.79629143,145.99952734613294,2009-02-07T00:00:00.000Z,80,VIC (Victoria),8.1942193901e-05
-36.22349624,148.56444462591128,1899-11-30T00:00:00.000Z,30,NSW (New South Wales),3.0437148325e-05
-36.22507061,149.9924159793538,1899-11-30T00:00:00.000Z,18,NSW (New South Wales),1.7757869045e-05
-27.29413526,152.79665001085232,1988-01-01T00:00:00.000Z,829,QLD (Queensland),0.000755478
-31.0788782,120.64616032915636,2008-02-16T00:00:00.000Z,490,WA (Western Australia),0.000493876
-25.53356526,121.38245147181674,2013-08-05T00:00:00.000Z,46,WA (Western Australia),4.1147753791e-05
-28.78638726,152.17829177405346,2018-11-19T00:00:00.000Z,800,NSW (New South Wales),0.000742359
-33.35266519,116.1436309399647,2008-03-03T00:00:00.000Z,20,WA (Western Australia),1.9202338763e-05
-35.61048046,140.81699706474853,2000-11-06T00:00:00.000Z,23,SA (South Australia),2.2597544103e-05
-37.10754802,147.43890090405733,2003-01-01T00:00:00.000Z,52,VIC (Victoria),5.309636208e-05
-33.35471327,150.99028443968126,1899-11-30T00:00:00.000Z,262,NSW (New South Wales),0.000254205
-25.23384602,152.6338505686389,2005-10-07T00:00:00.000Z,2082,QLD (Queensland),0.00186556
-34.69430481,139.18689914193388,2006-11-30T00:00:00.000Z,284,SA (South Australia),0.000279268
-31.02190882,153.02595983123112,1899-11-30T00:00:00.000Z,21,NSW (New South Wales),1.9977627289e-05
-30.06509453,152.4290394690863,1986-07-01T00:00:00.000Z,399,NSW (New South Wales),0.000373545
-18.79824372,146.27009684528056,2021-10-02T00:00:00.000Z,36,QLD (Queensland),3.1065812209e-05
-28.29070223,152.67265625994352,2019-10-18T00:00:00.000Z,27276,QLD (Queensland),0.026634224
-33.29841562,150.75173249913746,1899-11-30T00:00:00.000Z,31599,NSW (New South Wales),0.03193014
-28.79089214,152.71008989024048,1899-11-30T00:00:00.000Z,163,NSW (New South Wales),0.000150851
-42.86538349,147.25810172765674,1998-05-01T00:00:00.000Z,35,TAS (Tasmania),3.8858797325e-05
-37.39626752,147.78067420821932,1992-01-01T00:00:00.000Z,82,VIC (Victoria),8.2973492226e-05
-37.27070065,145.5851183581371,1969-01-01T00:00:00.000Z,7236,VIC (Victoria),0.007350812
-37.52216529,147.29531115797656,2003-01-01T00:00:00.000Z,12,VIC (Victoria),1.2130557025e-05
-35.70954889,137.2689430981616,1961-01-21T00:00:00.000Z,22,SA (South Australia),2.1856625153e-05
-39.056618,146.3482902879362,1964-01-01T00:00:00.000Z,12,VIC (Victoria),1.2690998574e-05
-30.09613431,152.31080239291174,2006-08-23T00:00:00.000Z,292,NSW (New South Wales),0.000273715
-27.12964888,150.91350107997383,2020-12-03T00:00:00.000Z,15,QLD (Queensland),1.4001017917e-05
-31.12940572,151.97272255496387,2014-08-01T00:00:00.000Z,436,NSW (New South Wales),0.000412522
-28.38520356,153.2116438287956,2007-07-16T00:00:00.000Z,10,NSW (New South Wales),9.609893368e-06
-32.00671628,151.37271823514843,2019-08-24T00:00:00.000Z,356,NSW (New South Wales),0.000340256
-33.65676769,150.65317644549697,1899-11-30T00:00:00.000Z,24,NSW (New South Wales),2.3225902169e-05
-27.76401433,119.47269864948626,2008-01-24T00:00:00.000Z,4050,WA (Western Australia),0.003707441
-37.02408483,141.44949431363074,1989-01-01T00:00:00.000Z,50,VIC (Victoria),5.0587129408e-05
-26.84429466,152.66729879350316,2000-01-01T00:00:00.000Z,13,QLD (Queensland),1.2122102817e-05
-36.96353732,144.2947483383694,2013-12-18T00:00:00.000Z,37,VIC (Victoria),3.7080022594e-05
-15.94950001,144.30081992047985,2022-09-19T00:00:00.000Z,777,QLD (Queensland),0.00065625
-32.68528839,150.53735804879744,1899-11-30T00:00:00.000Z,51,NSW (New South Wales),4.9136570851e-05
-37.14374319,145.2365985,2013-03-06T00:00:00.000Z,16,VIC (Victoria),1.6593744022e-05
-33.34929857,150.8709945203657,2012-12-28T00:00:00.000Z,24,NSW (New South Wales),2.3450616482e-05
-32.58123252,151.67192933956653,2012-09-29T00:00:00.000Z,484,NSW (New South Wales),0.000464991
-41.43552325,148.26982945654086,2004-12-04T00:00:00.000Z,17,TAS (Tasmania),1.7998443127e-05
-35.81178637,150.13801042912826,1899-11-30T00:00:00.000Z,206,NSW (New South Wales),0.000205254
-34.65794143,116.71282532570493,2017-12-25T00:00:00.000Z,175,WA (Western Australia),0.000172332
-37.78632246,140.91310353344934,1988-01-27T00:00:00.000Z,178,SA (South Australia),0.000182401
-31.91990125,127.48072285964443,2012-09-02T00:00:00.000Z,211,WA (Western Australia),0.000200846
-37.10190139,141.78126330542128,2002-11-05T00:00:00.000Z,12,VIC (Victoria),1.1922330941e-05
-26.25003217,150.4599184,1953-01-01T00:00:00.000Z,1655,QLD (Queensland),0.001495544
-26.75993067,152.63162958174576,1984-01-01T00:00:00.000Z,388,QLD (Queensland),0.000352424
-31.56472124,134.33722909640727,1988-04-23T00:00:00.000Z,340,SA (South Australia),0.000322649
-42.93117337,146.09283951907133,1987-02-09T00:00:00.000Z,82,TAS (Tasmania),8.9973080776e-05
-37.64080773,141.24635733507986,1960-01-01T00:00:00.000Z,141,VIC (Victoria),0.000144061
-37.0662363,142.3439784254596,1969-01-01T00:00:00.000Z,529,VIC (Victoria),0.000536178
-36.46258149,140.62467751465826,2017-11-29T00:00:00.000Z,117,SA (South Australia),0.000117806
-17.62731629,122.1946113114672,2018-11-03T00:00:00.000Z,335,WA (Western Australia),0.000285519
-36.61672993,141.24527262298454,1976-01-01T00:00:00.000Z,467,VIC (Victoria),0.000470602
-21.24383308,117.17683606445858,2014-03-08T00:00:00.000Z,4991,WA (Western Australia),0.004546008
-38.07300302,141.90342050209466,1972-01-01T00:00:00.000Z,645,VIC (Victoria),0.000662649
-29.38385499,153.18051868429674,1899-11-30T00:00:00.000Z,2636,NSW (New South Wales),0.002449985
-25.26580835,150.62482056400142,2009-12-07T00:00:00.000Z,1840,QLD (Queensland),0.001648777
-26.85031801,152.65859757976907,2007-06-17T00:00:00.000Z,126,QLD (Queensland),0.000114552
-15.50134289,145.19509025433143,2014-08-26T00:00:00.000Z,969,QLD (Queensland),0.000816092
-31.91600258,116.66466352085484,2019-01-10T00:00:00.000Z,465,WA (Western Australia),0.000443637
-38.22859135,141.66462392698463,1976-01-01T00:00:00.000Z,76,VIC (Victoria),7.8015120835e-05
-35.87773809,138.00786714186577,1986-03-20T00:00:00.000Z,56,SA (South Australia),5.5664533647e-05
-36.2388415,148.53716469817124,1899-11-30T00:00:00.000Z,86,NSW (New South Wales),8.6557314717e-05
-30.0786842,152.3710848,1899-11-30T00:00:00.000Z,31,NSW (New South Wales),2.8878315788e-05
-41.79559787,148.0865939425895,1983-01-19T00:00:00.000Z,105,TAS (Tasmania),0.000113674
-31.49245046,152.48442717246016,2019-10-23T00:00:00.000Z,1218,NSW (New South Wales),0.001172951
-28.7828896,152.68054682051766,2009-11-30T00:00:00.000Z,370,NSW (New South Wales),0.000376517
-34.1156068,146.20173619811584,1899-11-30T00:00:00.000Z,23,NSW (New South Wales),2.2838461973e-05
-19.4435306,146.93716197126648,2007-09-17T00:00:00.000Z,306,QLD (Queensland),0.000263401
-28.95301237,151.80944382447572,2007-09-21T00:00:00.000Z,28,NSW (New South Wales),2.6193709346e-05
-33.94201747,150.24999153188364,1899-11-30T00:00:00.000Z,75,NSW (New South Wales),7.3009113294e-05
-38.05442312,141.909265,1979-01-01T00:00:00.000Z,265,VIC (Victoria),0.000272445
-35.73999799,137.64686076890712,1954-01-13T00:00:00.000Z,145,SA (South Australia),0.000144363
-43.37405694,147.22597837989426,1994-04-26T00:00:00.000Z,85,TAS (Tasmania),9.4885020189e-05
-27.60694942,152.3018145195011,2016-08-07T00:00:00.000Z,408,QLD (Queensland),0.000372965
-28.40317497,153.46879699630992,1899-11-30T00:00:00.000Z,264,NSW (New South Wales),0.000242803
-32.5677234,116.43901886251784,2008-02-04T00:00:00.000Z,46,WA (Western Australia),4.4499419573e-05
-33.9903061,140.60425022420333,1973-10-05T00:00:00.000Z,23,SA (South Australia),2.2429214368e-05
-18.06825357,145.96744591251195,2001-02-11T00:00:00.000Z,760,QLD (Queensland),0.000648469
-35.80676479,149.8077341848582,2014-01-31T00:00:00.000Z,22,NSW (New South Wales),2.1791235213e-05
-25.73427866,149.16769543680255,2017-09-21T00:00:00.000Z,1724,QLD (Queensland),0.001550899
-28.88127178,152.23119106229706,2009-11-16T00:00:00.000Z,205,NSW (New South Wales),0.000189468
-28.9620874,152.1075408811348,1899-11-30T00:00:00.000Z,1808,NSW (New South Wales),0.001673547
-31.69698836,151.86350207575296,1899-11-30T00:00:00.000Z,23,NSW (New South Wales),2.169588106e-05
-37.31871281,146.70060925380858,2013-02-22T00:00:00.000Z,626,VIC (Victoria),0.00063679
-17.59278062,145.44439655866026,1992-11-17T00:00:00.000Z,801,QLD (Queensland),0.000681475
-37.41609195,147.40506926521718,2009-02-11T00:00:00.000Z,10,VIC (Victoria),1.0195396953e-05
-42.98304093,147.17584195558644,1982-01-01T00:00:00.000Z,15,TAS (Tasmania),1.6257558855e-05
-42.50287841,146.3963480881883,2010-01-12T00:00:00.000Z,51,TAS (Tasmania),5.5910185438e-05
-27.09657089,129.36439829008427,1985-12-31T00:00:00.000Z,22336,SA (South Australia),0.020515017
-31.09817885,152.25644538038938,2009-12-10T00:00:00.000Z,1555,NSW (New South Wales),0.001740278
-33.86767764,140.05635149334083,1973-10-03T00:00:00.000Z,15,SA (South Australia),1.4338098026e-05
-29.75773498,152.05638567543755,1991-08-20T00:00:00.000Z,354,NSW (New South Wales),0.000330444
-31.86720333,150.69333023293598,1899-11-30T00:00:00.000Z,15,NSW (New South Wales),1.4205095795e-05
-32.20684711,134.41405342269772,2013-11-30T00:00:00.000Z,400,SA (South Australia),0.000382827
-24.99502264,121.86611686962645,2013-08-05T00:00:00.000Z,11,WA (Western Australia),9.581601034e-06
-37.22707541,149.06467048017194,1973-01-01T00:00:00.000Z,64,VIC (Victoria),6.4694053435e-05
-26.0848478,130.51376657328817,1995-12-31T00:00:00.000Z,13563,SA (South Australia),0.012237485
-15.20587937,143.6862761420829,2009-07-01T00:00:00.000Z,22339,QLD (Queensland),0.018891
-36.44342834,149.9346569407016,2016-08-19T00:00:00.000Z,15,NSW (New South Wales),1.5069510027e-05
-33.25077993,116.33766642867064,2006-05-07T00:00:00.000Z,30,WA (Western Australia),2.9370757602e-05
-33.02287113,151.5162323,1999-01-13T00:00:00.000Z,15,NSW (New South Wales),1.4089835531e-05
-41.19252294,147.65421644196812,1977-11-25T00:00:00.000Z,22,TAS (Tasmania),2.3611223696e-05
-30.98856331,152.48799291013967,2017-07-31T00:00:00.000Z,797,NSW (New South Wales),0.000752674
-16.02664773,128.86109907687444,2018-11-02T00:00:00.000Z,11236,WA (Western Australia),0.009506249
-27.53962768,115.53150652908282,2011-12-01T00:00:00.000Z,2056,WA (Western Australia),0.001878383
-42.7459597,147.6871693786176,2003-11-20T00:00:00.000Z,50,TAS (Tasmania),5.454940765e-05
-29.45210085,152.38950042466237,2001-10-31T00:00:00.000Z,404,NSW (New South Wales),0.00037545
-27.41419901,129.2549725034359,2009-12-31T00:00:00.000Z,4532,SA (South Australia),0.004135067
-28.69131839,152.34027474387705,2017-09-08T00:00:00.000Z,6354,NSW (New South Wales),0.005865489
-31.941901,116.35587456271855,2004-02-01T00:00:00.000Z,13,WA (Western Australia),1.2099582818e-05
-42.94387356,147.29731680534184,1974-01-01T00:00:00.000Z,337,TAS (Tasmania),0.0003715
-32.6170353,150.73081755748598,2023-09-03T00:00:00.000Z,18,NSW (New South Wales),1.7533024675e-05
-35.06048876,138.74137774284978,1980-12-31T00:00:00.000Z,3467,SA (South Australia),0.003525387
-33.52363976,120.79109888703539,2004-12-01T00:00:00.000Z,34115,WA (Western Australia),0.033365205
-35.8300498,144.3372631769906,2002-01-11T00:00:00.000Z,221,VIC (Victoria),0.000220404
-30.56982109,125.18676033021609,2012-01-01T00:00:00.000Z,83400,WA (Western Australia),0.078434992
-32.04021129,151.62381604513826,1899-11-30T00:00:00.000Z,630,NSW (New South Wales),0.000601314
-35.11139617,140.38424796360488,1988-01-23T00:00:00.000Z,12,SA (South Australia),1.164916921e-05
-28.79054207,152.26040909462867,1985-10-20T00:00:00.000Z,263,NSW (New South Wales),0.000243012
-37.68378124,147.66428528610507,2013-04-28T00:00:00.000Z,40,VIC (Victoria),4.0413239731e-05
-36.75884573,149.84389131862537,1899-11-30T00:00:00.000Z,70,NSW (New South Wales),7.0593124747e-05
-33.9063233,140.5314709416815,1973-10-03T00:00:00.000Z,10,SA (South Australia),9.301418231e-06
-26.31313968,150.2869925487327,1967-10-01T00:00:00.000Z,58,QLD (Queensland),5.210361428e-05
-36.30073169,146.21593993976347,1965-01-01T00:00:00.000Z,201,VIC (Victoria),0.000201827
-30.81119147,152.15366532790475,1899-11-30T00:00:00.000Z,40,NSW (New South Wales),3.8041582229e-05
-33.17755244,116.09552749008938,2008-04-13T00:00:00.000Z,20,WA (Western Australia),1.9202331032e-05
-28.81389238,152.17039518897838,1899-11-30T00:00:00.000Z,181,NSW (New South Wales),0.000167432
-28.39186639,153.47369914322596,1899-11-30T00:00:00.000Z,353,NSW (New South Wales),0.000325332
-35.86355614,148.70166294646103,1899-11-30T00:00:00.000Z,1783,NSW (New South Wales),0.001778971
-28.9918328,153.07675362097706,2018-08-12T00:00:00.000Z,459,NSW (New South Wales),0.000425082
-36.87046621,147.0526463551878,1980-01-01T00:00:00.000Z,11,VIC (Victoria),1.1009089121e-05
-35.82696627,137.92786493857773,1961-01-21T00:00:00.000Z,61,SA (South Australia),6.1070369611e-05
-29.04237795,152.9940955479522,2009-09-20T00:00:00.000Z,275,NSW (New South Wales),0.000254294
-37.43027783,142.45683746197085,1980-01-01T00:00:00.000Z,2811,VIC (Victoria),0.002861187
-24.99868466,152.47078036424566,2016-01-01T00:00:00.000Z,674,QLD (Queensland),0.000602883
-28.45548852,152.86474305137423,2006-10-25T00:00:00.000Z,503,NSW (New South Wales),0.00046306
-37.69849118,148.1457572,1973-01-01T00:00:00.000Z,4352,VIC (Victoria),0.004445864
-17.91038202,145.55046802642468,2004-11-17T00:00:00.000Z,266,QLD (Queensland),0.000226985
-30.77549491,149.16947069571717,1899-11-30T00:00:00.000Z,21,NSW (New South Wales),1.9538068955e-05
-30.70728835,147.54892791407912,1899-11-30T00:00:00.000Z,2363,NSW (New South Wales),0.002224979
-37.01488721,141.0400173631009,2013-05-11T00:00:00.000Z,100,SA (South Australia),0.000101007
-25.20281168,152.60334876896326,1998-01-01T00:00:00.000Z,375,QLD (Queensland),0.000335746
-27.57486827,150.61843631587408,2001-11-15T00:00:00.000Z,456,QLD (Queensland),0.000417083
-29.24105404,152.43901463735818,1977-10-04T00:00:00.000Z,117,NSW (New South Wales),0.000108479
-35.40094495,150.44057357223474,1899-11-30T00:00:00.000Z,39,NSW (New South Wales),3.8787164613e-05
-25.41889488,121.12463916301004,2008-12-13T00:00:00.000Z,2729,WA (Western Australia),0.002498739
-24.46818389,125.8006168714455,2012-11-21T00:00:00.000Z,59993,WA (Western Australia),0.053548907
-36.96901426,141.8164242808927,1985-01-01T00:00:00.000Z,103,VIC (Victoria),0.000104595
-30.01961349,153.0148846513893,2016-10-28T00:00:00.000Z,38,NSW (New South Wales),3.5808131088e-05
-24.99344955,149.36902895328194,2016-11-13T00:00:00.000Z,22908,QLD (Queensland),0.020482771
-16.69782141,145.47930964479698,2023-10-02T00:00:00.000Z,404,QLD (Queensland),0.000342095
-29.92447037,152.59939225263236,1899-11-30T00:00:00.000Z,5480,NSW (New South Wales),0.005119592
-28.13402444,153.1080511511052,1990-09-16T00:00:00.000Z,248,QLD (Queensland),0.000227496
-35.41069385,149.0787946103472,1979-02-27T00:00:00.000Z,45,ACT (Australian Capital Territory),4.4476968469e-05
-34.97171399,116.97526308076935,2005-03-20T00:00:00.000Z,69,WA (Western Australia),6.8034607011e-05
-30.93497488,153.0603057049678,1899-11-30T00:00:00.000Z,20,NSW (New South Wales),1.8786393866e-05
-37.41379332,147.24993649995326,1991-01-01T00:00:00.000Z,11,VIC (Victoria),1.1613897641e-05
-33.45059971,148.54904910202936,1899-11-30T00:00:00.000Z,432,NSW (New South Wales),0.00041892
-33.73531038,136.0356939,1966-01-31T00:00:00.000Z,89,SA (South Australia),8.681507552e-05
-33.33259762,150.57322094769214,2009-11-20T00:00:00.000Z,18,NSW (New South Wales),1.7910205315e-05
-34.91782575,150.62090501630692,1994-01-01T00:00:00.000Z,78,NSW (New South Wales),7.7022869846e-05
-28.54407592,152.4884036601328,1899-11-30T00:00:00.000Z,146,NSW (New South Wales),0.000134892
-26.73343708,132.31823528076447,2012-12-31T00:00:00.000Z,4924,SA (South Australia),0.004466229
-33.65197054,116.13454581059405,2015-11-11T00:00:00.000Z,25,WA (Western Australia),2.4688717758e-05
-29.86496911,152.48631200045966,1899-11-30T00:00:00.000Z,24,NSW (New South Wales),2.2517465823e-05
-40.88743436,145.47574836025422,1991-01-01T00:00:00.000Z,71,TAS (Tasmania),7.5711162026e-05
-34.02528185,135.64962369209005,2022-12-29T00:00:00.000Z,21,SA (South Australia),2.03178829e-05
-28.7769998,152.10196931994676,1899-11-30T00:00:00.000Z,225,NSW (New South Wales),0.000208174
-33.84574183,140.34494894025684,1973-10-03T00:00:00.000Z,663,SA (South Australia),0.000646199
-29.19175047,152.6157489110078,2002-07-18T00:00:00.000Z,140,NSW (New South Wales),0.000130093
-24.44047107,150.83280533201884,1994-11-02T00:00:00.000Z,1875,QLD (Queensland),0.001669588
-30.18093854,115.2456783814108,2006-05-02T00:00:00.000Z,392,WA (Western Australia),0.00037125
-33.35516262,116.19889229258479,2007-12-22T00:00:00.000Z,20,WA (Western Australia),1.9202341264e-05
-30.60546691,149.4027221968903,1899-11-30T00:00:00.000Z,41,NSW (New South Wales),3.8940578634e-05
-32.33359024,150.26242479768968,1899-11-30T00:00:00.000Z,23669,NSW (New South Wales),0.026037941
-33.16761938,151.06299055247047,1996-09-16T00:00:00.000Z,11,NSW (New South Wales),1.0426368135e-05
-34.5606361,141.41750988487655,1975-01-01T00:00:00.000Z,2323,VIC (Victoria),0.00228191
-41.79688124,145.14787627646456,2014-01-28T00:00:00.000Z,738,TAS (Tasmania),0.000799491
-32.65972959,150.31344831925736,1899-11-30T00:00:00.000Z,5345,NSW (New South Wales),0.005138051
-33.86553246,148.19673273794473,2001-12-20T00:00:00.000Z,1444,NSW (New South Wales),0.001406696
-35.46737236,150.3742529892687,1899-11-30T00:00:00.000Z,629,NSW (New South Wales),0.000624715
-42.3693589,146.85305621612832,2002-11-07T00:00:00.000Z,15,TAS (Tasmania),1.670913116e-05
-26.72775326,152.6418462847468,2012-10-14T00:00:00.000Z,63,QLD (Queensland),5.7323758483e-05
-29.78811203,153.24637091923384,1899-11-30T00:00:00.000Z,457,NSW (New South Wales),0.000426648
-36.31155349,149.9949570573916,1899-11-30T00:00:00.000Z,11,NSW (New South Wales),1.0892625596e-05
-22.00434556,149.2866137537979,2021-11-06T00:00:00.000Z,1708,QLD (Queensland),0.001493935
-33.46677004,150.65881198271106,2013-09-24T00:00:00.000Z,335,NSW (New South Wales),0.000324701
-35.90709121,140.5486739490709,1982-01-24T00:00:00.000Z,1624,SA (South Australia),0.001621041
-40.83859787,145.15146042893434,2014-10-05T00:00:00.000Z,25,TAS (Tasmania),2.6996055112e-05
-38.53322918,142.74010564267874,2005-05-04T00:00:00.000Z,17,VIC (Victoria),1.7887818103e-05
-35.12221346,150.6843575493471,1899-11-30T00:00:00.000Z,21,NSW (New South Wales),2.0884476271e-05
-26.16040482,150.44610464566475,1975-04-01T00:00:00.000Z,61,QLD (Queensland),5.5000274187e-05
-36.53641565,139.8274177698889,1995-12-31T00:00:00.000Z,55,SA (South Australia),5.5582951518e-05
-35.81258362,150.0125495481246,1992-03-01T00:00:00.000Z,70,NSW (New South Wales),7.0282868364e-05
-30.16495964,152.42634940435818,1976-07-01T00:00:00.000Z,184,NSW (New South Wales),0.000171918
-27.28504679,131.4594082871114,1972-12-31T00:00:00.000Z,148,SA (South Australia),0.000134703
-34.28947665,150.9280121439166,1899-11-30T00:00:00.000Z,18,NSW (New South Wales),1.772166388e-05
-30.10032234,152.44377375002313,1974-07-01T00:00:00.000Z,31,NSW (New South Wales),2.8753495371e-05
-35.64939181,141.92385758974217,1981-01-18T00:00:00.000Z,797,VIC (Victoria),0.000838928
-25.39948918,150.54112946608848,2009-10-22T00:00:00.000Z,1419,QLD (Queensland),0.001272855
-36.90693035,149.4198139558711,1899-11-30T00:00:00.000Z,475,NSW (New South Wales),0.000480627
-33.77364637,136.0718327776656,1965-12-31T00:00:00.000Z,485,SA (South Australia),0.000487912
-36.28774663,149.97285458309725,1899-11-30T00:00:00.000Z,14105,NSW (New South Wales),0.014150354
-26.68409033,132.1852004,2012-12-31T00:00:00.000Z,97,SA (South Australia),8.8255284709e-05
-34.947129,141.44113681198198,1981-01-01T00:00:00.000Z,19,VIC (Victoria),1.8817394903e-05
-24.67914882,148.01170689468088,2007-09-21T00:00:00.000Z,1198,QLD (Queensland),0.001068621
-25.62956915,153.05114573358594,2016-12-01T00:00:00.000Z,12235,QLD (Queensland),0.01099719
-33.93204475,120.1564993887947,2006-11-16T00:00:00.000Z,11,WA (Western Australia),1.0625285995e-05
-30.72505633,152.20967816089856,2008-08-14T00:00:00.000Z,93,NSW (New South Wales),8.7481676928e-05
-15.60494861,145.303475,2016-09-28T00:00:00.000Z,774,QLD (Queensland),0.000652041
